Timestamp,Human readable date,e00fce6872359b9131374b7c_tinovi-calibrated,context_e00fce6872359b9131374b7c_tinovi-calibrated
1565780417047,2019-08-14 05:00:17,26.46,{}
1565782245037,2019-08-14 05:30:45,26.419999999999998,{}
1565784015064,2019-08-14 06:00:15,26.299999999999997,{}
1565785813251,2019-08-14 06:30:13,26.339999999999996,{}
1565789415772,2019-08-14 07:30:15,26.299999999999997,{}
1565791228273,2019-08-14 08:00:28,26.339999999999996,{}
1565793014713,2019-08-14 08:30:14,26.339999999999996,{}
1565794814136,2019-08-14 09:00:14,26.299999999999997,{}
1565796616368,2019-08-14 09:30:16,26.38,{}
1565798415599,2019-08-14 10:00:15,26.419999999999998,{}
1565800216324,2019-08-14 10:30:16,26.58,{}
1565802016733,2019-08-14 11:00:16,26.58,{}
1565803814661,2019-08-14 11:30:14,26.66,{}
1565805615058,2019-08-14 12:00:15,26.74,{}
1565807414017,2019-08-14 12:30:14,26.699999999999996,{}
1565809227754,2019-08-14 13:00:27,26.619999999999997,{}
1565811013949,2019-08-14 13:30:13,26.46,{}
1565812815500,2019-08-14 14:00:15,26.46,{}
1565814615955,2019-08-14 14:30:15,26.339999999999996,{}
1565816412981,2019-08-14 15:00:12,26.099999999999994,{}
1565818215098,2019-08-14 15:30:15,25.82,{}
1565820014969,2019-08-14 16:00:14,25.740000000000002,{}
1565821814869,2019-08-14 16:30:14,25.619999999999997,{}
1565823613627,2019-08-14 17:00:13,25.379999999999995,{}
1565825414006,2019-08-14 17:30:14,25.14,{}
1565827215086,2019-08-14 18:00:15,25.019999999999996,{}
1565829015269,2019-08-14 18:30:15,24.9,{}
1565830815224,2019-08-14 19:00:15,24.820000000000007,{}
1565832615118,2019-08-14 19:30:15,24.620000000000005,{}
1565836216248,2019-08-14 20:30:16,24.499999999999996,{}
1565838013585,2019-08-14 21:00:13,24.46,{}
1565839815517,2019-08-14 21:30:15,24.38,{}
1565841614932,2019-08-14 22:00:14,24.26,{}
1565843415175,2019-08-14 22:30:15,24.18,{}
1565845214428,2019-08-14 23:00:14,24.1,{}
1565847014318,2019-08-14 23:30:14,24.060000000000002,{}
1565848815525,2019-08-15 00:00:15,24.1,{}
1565850614894,2019-08-15 00:30:14,23.94,{}
1565852416814,2019-08-15 01:00:16,24.060000000000002,{}
1565854213188,2019-08-15 01:30:13,23.979999999999997,{}
1565857816269,2019-08-15 02:30:16,23.900000000000002,{}
1565859613801,2019-08-15 03:00:13,23.86,{}
1565861416347,2019-08-15 03:30:16,23.779999999999998,{}
1565863213565,2019-08-15 04:00:13,23.740000000000002,{}
1565865015379,2019-08-15 04:30:15,23.779999999999998,{}
1565866816285,2019-08-15 05:00:16,23.580000000000002,{}
1565872214525,2019-08-15 06:30:14,23.540000000000003,{}
1565874016167,2019-08-15 07:00:16,23.540000000000003,{}
1565875815409,2019-08-15 07:30:15,23.5,{}
1565879415712,2019-08-15 08:30:15,23.5,{}
1565881214037,2019-08-15 09:00:14,23.419999999999998,{}
1565883014996,2019-08-15 09:30:14,23.46,{}
1565884814124,2019-08-15 10:00:14,23.580000000000002,{}
1565886615449,2019-08-15 10:30:15,23.66,{}
1565888415001,2019-08-15 11:00:15,23.700000000000003,{}
1565890215773,2019-08-15 11:30:15,23.700000000000003,{}
1565892015052,2019-08-15 12:00:15,23.779999999999998,{}
1565893814932,2019-08-15 12:30:14,23.580000000000002,{}
1565895614658,2019-08-15 13:00:14,23.419999999999998,{}
1565897414515,2019-08-15 13:30:14,23.380000000000003,{}
1565899215688,2019-08-15 14:00:15,23.220000000000002,{}
1565901016762,2019-08-15 14:30:16,23.1,{}
1565902815150,2019-08-15 15:00:15,22.94,{}
1565904613278,2019-08-15 15:30:13,22.740000000000002,{}
1565906415671,2019-08-15 16:00:15,22.58,{}
1565908215378,2019-08-15 16:30:15,22.46,{}
1565910014199,2019-08-15 17:00:14,22.38,{}
1565911815306,2019-08-15 17:30:15,22.14,{}
1565913613354,2019-08-15 18:00:13,21.94,{}
1565915413293,2019-08-15 18:30:13,21.94,{}
1565917215528,2019-08-15 19:00:15,21.78,{}
1565919014326,2019-08-15 19:30:14,21.66,{}
1565920815167,2019-08-15 20:00:15,21.66,{}
1565922613104,2019-08-15 20:30:13,21.46,{}
1565924414375,2019-08-15 21:00:14,21.46,{}
1565929816658,2019-08-15 22:30:16,21.18,{}
1565931612686,2019-08-15 23:00:12,21.18,{}
1565933414979,2019-08-15 23:30:14,21.02,{}
1565935213501,2019-08-16 00:00:13,21.1,{}
1565937016160,2019-08-16 00:30:16,20.940000000000005,{}
1565938814905,2019-08-16 01:00:14,20.979999999999997,{}
1565940615306,2019-08-16 01:30:15,20.979999999999997,{}
1565942415609,2019-08-16 02:00:15,20.900000000000002,{}
1565944215372,2019-08-16 02:30:15,20.740000000000002,{}
1565946016350,2019-08-16 03:00:16,20.740000000000002,{}
1565947814262,2019-08-16 03:30:14,20.779999999999998,{}
1565949614070,2019-08-16 04:00:14,20.66,{}
1565951416734,2019-08-16 04:30:16,20.66,{}
1565953214189,2019-08-16 05:00:14,20.540000000000003,{}
1565955015155,2019-08-16 05:30:15,20.62,{}
1565956813568,2019-08-16 06:00:13,20.540000000000003,{}
1565962216434,2019-08-16 07:30:16,20.46,{}
1565965843065,2019-08-16 08:30:43,20.62,{}
1565965845016,2019-08-16 08:30:45,20.62,{}
1565967615241,2019-08-16 09:00:15,20.580000000000002,{}
1565969415412,2019-08-16 09:30:15,20.66,{}
1565971214282,2019-08-16 10:00:14,20.66,{}
1565980215856,2019-08-16 12:30:15,18.58,{}
1565982014587,2019-08-16 13:00:14,18.42,{}
1565983814181,2019-08-16 13:30:14,18.34,{}
1565985616610,2019-08-16 14:00:16,18.1,{}
1565987413769,2019-08-16 14:30:13,18.060000000000002,{}
1565989216211,2019-08-16 15:00:16,17.86,{}
1565991013050,2019-08-16 15:30:13,17.700000000000003,{}
1565996415446,2019-08-16 17:00:15,17.340000000000003,{}
1565998216983,2019-08-16 17:30:16,17.1,{}
1566000014271,2019-08-16 18:00:14,17.140000000000004,{}
1566001815701,2019-08-16 18:30:15,17.02,{}
1566003614335,2019-08-16 19:00:14,16.94,{}
1566005413237,2019-08-16 19:30:13,16.740000000000002,{}
1566007215323,2019-08-16 20:00:15,16.7,{}
1566009014369,2019-08-16 20:30:14,16.66,{}
1566010815525,2019-08-16 21:00:15,16.580000000000002,{}
1566012615310,2019-08-16 21:30:15,16.5,{}
1566014416908,2019-08-16 22:00:16,16.46,{}
1566019816434,2019-08-16 23:30:16,16.38,{}
1566021612751,2019-08-17 00:00:12,16.3,{}
1566023416078,2019-08-17 00:30:16,16.259999999999998,{}
1566027015821,2019-08-17 01:30:15,16.220000000000002,{}
1566028815475,2019-08-17 02:00:15,16.14,{}
1566030613499,2019-08-17 02:30:13,16.060000000000002,{}
1566032414299,2019-08-17 03:00:14,16.18,{}
1566034214113,2019-08-17 03:30:14,16.060000000000002,{}
1566036015458,2019-08-17 04:00:15,16.060000000000002,{}
1566037814122,2019-08-17 04:30:14,16.02,{}
1566039614800,2019-08-17 05:00:14,16.1,{}
1566041416833,2019-08-17 05:30:16,16.060000000000002,{}
1566043213676,2019-08-17 06:00:13,15.940000000000001,{}
1566045015447,2019-08-17 06:30:15,15.940000000000001,{}
1566046816114,2019-08-17 07:00:16,16.02,{}
1566048615275,2019-08-17 07:30:15,16.02,{}
1566050415118,2019-08-17 08:00:15,16.02,{}
1566052216195,2019-08-17 08:30:16,16.02,{}
1566054015388,2019-08-17 09:00:15,16.14,{}
1566055813824,2019-08-17 09:30:13,16.14,{}
1566059415181,2019-08-17 10:30:15,15.98,{}
1566061214352,2019-08-17 11:00:14,15.98,{}
1566063013131,2019-08-17 11:30:13,16.060000000000002,{}
1566064814372,2019-08-17 12:00:14,16.060000000000002,{}
1566066615746,2019-08-17 12:30:15,16.02,{}
1566068414314,2019-08-17 13:00:14,16.1,{}
1566070215148,2019-08-17 13:30:15,16.220000000000002,{}
1566072014065,2019-08-17 14:00:14,16.340000000000003,{}
1566073814846,2019-08-17 14:30:14,16.1,{}
1566075615545,2019-08-17 15:00:15,16.060000000000002,{}
1566081015637,2019-08-17 16:30:15,15.540000000000001,{}
1566082815309,2019-08-17 17:00:15,15.46,{}
1566084614573,2019-08-17 17:30:14,15.46,{}
1566086414057,2019-08-17 18:00:14,15.500000000000004,{}
1566091815983,2019-08-17 19:30:15,15.379999999999999,{}
1566093613359,2019-08-17 20:00:13,15.379999999999999,{}
1566095413714,2019-08-17 20:30:13,15.18,{}
1566097214864,2019-08-17 21:00:14,15.18,{}
1566099013157,2019-08-17 21:30:13,15.14,{}
1566100815489,2019-08-17 22:00:15,15.14,{}
1566102614563,2019-08-17 22:30:14,15.100000000000001,{}
1566104417684,2019-08-17 23:00:17,15.100000000000001,{}
1566106213586,2019-08-17 23:30:13,15.14,{}
1566108013872,2019-08-18 00:00:13,15.06,{}
1566109816132,2019-08-18 00:30:16,14.979999999999999,{}
1566111612744,2019-08-18 01:00:12,14.979999999999999,{}
1566113415292,2019-08-18 01:30:15,15.06,{}
1566115215318,2019-08-18 02:00:15,14.860000000000001,{}
1566117016337,2019-08-18 02:30:16,14.900000000000002,{}
1566118814495,2019-08-18 03:00:14,14.979999999999999,{}
1566120612446,2019-08-18 03:30:12,14.979999999999999,{}
1566122415947,2019-08-18 04:00:15,14.860000000000001,{}
1566124214532,2019-08-18 04:30:14,14.940000000000003,{}
1566126017034,2019-08-18 05:00:17,14.82,{}
1566127815525,2019-08-18 05:30:15,14.900000000000002,{}
1566129615906,2019-08-18 06:00:15,14.82,{}
1566131415330,2019-08-18 06:30:15,14.979999999999999,{}
1566133215231,2019-08-18 07:00:15,14.900000000000002,{}
1566135016826,2019-08-18 07:30:16,14.860000000000001,{}
1566136813584,2019-08-18 08:00:13,14.940000000000003,{}
1566138614670,2019-08-18 08:30:14,14.900000000000002,{}
1566140415346,2019-08-18 09:00:15,14.979999999999999,{}
1566142213312,2019-08-18 09:30:13,14.940000000000003,{}
1566144015789,2019-08-18 10:00:15,15.06,{}
1566145814936,2019-08-18 10:30:14,14.940000000000003,{}
1566147616287,2019-08-18 11:00:16,15.06,{}
1566149412518,2019-08-18 11:30:12,15.06,{}
1566151223873,2019-08-18 12:00:23,15.14,{}
1566153015510,2019-08-18 12:30:15,15.18,{}
1566154813437,2019-08-18 13:00:13,15.22,{}
1566156615758,2019-08-18 13:30:15,15.260000000000002,{}
1566158413538,2019-08-18 14:00:13,15.260000000000002,{}
1566160215937,2019-08-18 14:30:15,15.18,{}
1566162013680,2019-08-18 15:00:13,15.18,{}
1566167414956,2019-08-18 16:30:14,14.979999999999999,{}
1566169214812,2019-08-18 17:00:14,14.979999999999999,{}
1566171016956,2019-08-18 17:30:16,14.900000000000002,{}
1566172816134,2019-08-18 18:00:16,14.860000000000001,{}
1566174615088,2019-08-18 18:30:15,14.860000000000001,{}
1566176413487,2019-08-18 19:00:13,14.700000000000003,{}
1566178215858,2019-08-18 19:30:15,14.579999999999998,{}
1566180013957,2019-08-18 20:00:13,14.700000000000003,{}
1566181816919,2019-08-18 20:30:16,14.540000000000003,{}
1566183613815,2019-08-18 21:00:13,14.579999999999998,{}
1566185414888,2019-08-18 21:30:14,14.379999999999999,{}
1566187215272,2019-08-18 22:00:15,14.46,{}
1566189013378,2019-08-18 22:30:13,14.379999999999999,{}
1566190814897,2019-08-18 23:00:14,14.46,{}
1566192614003,2019-08-18 23:30:14,14.500000000000002,{}
1566194415517,2019-08-19 00:00:15,14.26,{}
1566196215306,2019-08-19 00:30:15,14.340000000000003,{}
1566198014383,2019-08-19 01:00:14,14.3,{}
1566199815950,2019-08-19 01:30:15,14.340000000000003,{}
1566201614647,2019-08-19 02:00:14,14.700000000000003,{}
1566203441724,2019-08-19 02:30:41,14.66,{}
1566205216014,2019-08-19 03:00:16,14.62,{}
1566210616954,2019-08-19 04:30:16,14.700000000000003,{}
1566214215494,2019-08-19 05:30:15,14.579999999999998,{}
1566216014772,2019-08-19 06:00:14,14.740000000000004,{}
1566217812860,2019-08-19 06:30:12,14.62,{}
1566219615475,2019-08-19 07:00:15,14.62,{}
1566221413248,2019-08-19 07:30:13,14.860000000000001,{}
1566223213268,2019-08-19 08:00:13,15.379999999999999,{}
1566225015613,2019-08-19 08:30:15,17.62,{}
1566226815010,2019-08-19 09:00:15,18.34,{}
1566228615927,2019-08-19 09:30:15,18.82,{}
1566230414185,2019-08-19 10:00:14,19.46,{}
1566232214021,2019-08-19 10:30:14,19.94,{}
1566234015146,2019-08-19 11:00:15,20.3,{}
1566235818265,2019-08-19 11:30:18,22.060000000000002,{}
1566237615454,2019-08-19 12:00:15,22.3,{}
1566239414273,2019-08-19 12:30:14,22.42,{}
1566241216804,2019-08-19 13:00:16,22.540000000000003,{}
1566243016088,2019-08-19 13:30:16,22.66,{}
1566244812683,2019-08-19 14:00:12,22.740000000000002,{}
1566246615133,2019-08-19 14:30:15,22.740000000000002,{}
1566248415130,2019-08-19 15:00:15,22.62,{}
1566250215126,2019-08-19 15:30:15,22.58,{}
1566252013688,2019-08-19 16:00:13,22.46,{}
1566257416251,2019-08-19 17:30:16,22.3,{}
1566259216235,2019-08-19 18:00:16,22.18,{}
1566261014518,2019-08-19 18:30:14,22.26,{}
1566262814805,2019-08-19 19:00:14,22.060000000000002,{}
1566264613085,2019-08-19 19:30:13,22.14,{}
1566266415188,2019-08-19 20:00:15,22.060000000000002,{}
1566268215115,2019-08-19 20:30:15,22.02,{}
1566270015178,2019-08-19 21:00:15,21.900000000000002,{}
1566271815177,2019-08-19 21:30:15,21.94,{}
1566273614018,2019-08-19 22:00:14,21.94,{}
1566275414843,2019-08-19 22:30:14,21.82,{}
1566277213188,2019-08-19 23:00:13,21.82,{}
1566279014713,2019-08-19 23:30:14,21.78,{}
1566280813934,2019-08-20 00:00:13,21.740000000000002,{}
1566282613137,2019-08-20 00:30:13,21.66,{}
1566284416298,2019-08-20 01:00:16,21.740000000000002,{}
1566286213361,2019-08-20 01:30:13,21.62,{}
1566288013402,2019-08-20 02:00:13,21.62,{}
1566289815249,2019-08-20 02:30:15,21.58,{}
1566291613567,2019-08-20 03:00:13,21.82,{}
1566293414464,2019-08-20 03:30:14,23.020000000000003,{}
1566295215106,2019-08-20 04:00:15,23.3,{}
1566297016574,2019-08-20 04:30:16,23.580000000000002,{}
1566298813466,2019-08-20 05:00:13,23.66,{}
1566300614450,2019-08-20 05:30:14,23.82,{}
1566302416958,2019-08-20 06:00:16,23.94,{}
1566304214278,2019-08-20 06:30:14,23.900000000000002,{}
1566306015567,2019-08-20 07:00:15,23.979999999999997,{}
1566307815513,2019-08-20 07:30:15,24.060000000000002,{}
1566309624456,2019-08-20 08:00:24,24.18,{}
1566311415470,2019-08-20 08:30:15,24.26,{}
1566313215224,2019-08-20 09:00:15,24.26,{}
1566315014292,2019-08-20 09:30:14,24.340000000000003,{}
1566316814274,2019-08-20 10:00:14,24.58,{}
1566318615319,2019-08-20 10:30:15,24.779999999999998,{}
1566320413237,2019-08-20 11:00:13,24.9,{}
1566322213962,2019-08-20 11:30:13,25.06,{}
1566324038286,2019-08-20 12:00:38,24.940000000000005,{}
1566329414991,2019-08-20 13:30:14,24.940000000000005,{}
1566331215396,2019-08-20 14:00:15,24.820000000000007,{}
1566333014486,2019-08-20 14:30:14,24.66,{}
1566334816170,2019-08-20 15:00:16,24.66,{}
1566336616947,2019-08-20 15:30:16,24.58,{}
1566338414110,2019-08-20 16:00:14,24.420000000000005,{}
1566340216226,2019-08-20 16:30:16,24.38,{}
1566342034864,2019-08-20 17:00:34,24.18,{}
1566347414729,2019-08-20 18:30:14,23.94,{}
1566349214725,2019-08-20 19:00:14,23.86,{}
1566351015781,2019-08-20 19:30:15,23.66,{}
1566352815000,2019-08-20 20:00:15,23.66,{}
1566354614259,2019-08-20 20:30:14,23.66,{}
1566356414175,2019-08-20 21:00:14,23.62,{}
1566358216551,2019-08-20 21:30:16,23.580000000000002,{}
1566360013696,2019-08-20 22:00:13,23.5,{}
1566361816566,2019-08-20 22:30:16,23.5,{}
1566363612994,2019-08-20 23:00:12,23.419999999999998,{}
1566365414277,2019-08-20 23:30:14,23.419999999999998,{}
1566367215372,2019-08-21 00:00:15,23.380000000000003,{}
1566369014924,2019-08-21 00:30:14,23.3,{}
1566370816457,2019-08-21 01:00:16,23.26,{}
1566372612823,2019-08-21 01:30:12,23.18,{}
1566374416242,2019-08-21 02:00:16,23.340000000000003,{}
1566376213614,2019-08-21 02:30:13,23.14,{}
1566378014182,2019-08-21 03:00:14,23.46,{}
1566379813942,2019-08-21 03:30:13,25.259999999999998,{}
1566381615062,2019-08-21 04:00:15,25.979999999999997,{}
1566383416914,2019-08-21 04:30:16,26.339999999999996,{}
1566385214325,2019-08-21 05:00:14,26.779999999999998,{}
1566387015355,2019-08-21 05:30:15,27.099999999999998,{}
1566388815101,2019-08-21 06:00:15,27.299999999999997,{}
1566390614636,2019-08-21 06:30:14,27.54,{}
1566392415210,2019-08-21 07:00:15,27.58,{}
1566394214092,2019-08-21 07:30:14,27.779999999999998,{}
1566396015359,2019-08-21 08:00:15,27.859999999999996,{}
1566397813794,2019-08-21 08:30:13,27.98,{}
1566399614634,2019-08-21 09:00:14,28.02,{}
1566401415092,2019-08-21 09:30:15,28.099999999999998,{}
1566403214981,2019-08-21 10:00:14,28.22,{}
1566405014790,2019-08-21 10:30:14,28.38,{}
1566406813576,2019-08-21 11:00:13,28.34,{}
1566408615628,2019-08-21 11:30:15,28.459999999999997,{}
1566410414200,2019-08-21 12:00:14,28.499999999999996,{}
1566412213635,2019-08-21 12:30:13,28.42,{}
1566414014950,2019-08-21 13:00:14,28.34,{}
1566415813528,2019-08-21 13:30:13,28.34,{}
1566417615478,2019-08-21 14:00:15,28.18,{}
1566419413676,2019-08-21 14:30:13,28.099999999999998,{}
1566424816217,2019-08-21 16:00:16,27.659999999999997,{}
1566426616484,2019-08-21 16:30:16,27.62,{}
1566428413711,2019-08-21 17:00:13,27.62,{}
1566430214362,2019-08-21 17:30:14,27.54,{}
1566432014301,2019-08-21 18:00:14,27.42,{}
1566433816977,2019-08-21 18:30:16,27.38,{}
1566435613749,2019-08-21 19:00:13,27.299999999999997,{}
1566437414686,2019-08-21 19:30:14,27.26,{}
1566439216633,2019-08-21 20:00:16,27.18,{}
1566441013462,2019-08-21 20:30:13,27.060000000000002,{}
1566442815316,2019-08-21 21:00:15,27.18,{}
1566448214488,2019-08-21 22:30:14,26.979999999999997,{}
1566450017333,2019-08-21 23:00:17,26.939999999999998,{}
1566451814477,2019-08-21 23:30:14,26.939999999999998,{}
1566453614184,2019-08-22 00:00:14,26.899999999999995,{}
1566455415078,2019-08-22 00:30:15,28.099999999999998,{}
1566457213523,2019-08-22 01:00:13,28.74,{}
1566459015748,2019-08-22 01:30:15,29.099999999999998,{}
1566460815724,2019-08-22 02:00:15,29.179999999999996,{}
1566462615444,2019-08-22 02:30:15,29.259999999999998,{}
1566464414740,2019-08-22 03:00:14,29.299999999999997,{}
1566466214009,2019-08-22 03:30:14,29.379999999999995,{}
1566471615005,2019-08-22 05:00:15,29.299999999999997,{}
1566473414496,2019-08-22 05:30:14,29.379999999999995,{}
1566475216185,2019-08-22 06:00:16,29.34,{}
1566475245961,2019-08-22 06:00:45,29.34,{}
1566477016832,2019-08-22 06:30:16,29.34,{}
1566478813934,2019-08-22 07:00:13,29.259999999999998,{}
1566480614932,2019-08-22 07:30:14,29.34,{}
1566482415622,2019-08-22 08:00:15,29.220000000000002,{}
1566484215281,2019-08-22 08:30:15,29.14,{}
1566486016982,2019-08-22 09:00:16,29.220000000000002,{}
1566487815817,2019-08-22 09:30:15,29.14,{}
1566489615009,2019-08-22 10:00:15,29.34,{}
1566491413571,2019-08-22 10:30:13,29.34,{}
1566493226298,2019-08-22 11:00:26,29.379999999999995,{}
1566495016749,2019-08-22 11:30:16,29.379999999999995,{}
1566496814254,2019-08-22 12:00:14,29.379999999999995,{}
1566498615300,2019-08-22 12:30:15,29.299999999999997,{}
1566500415165,2019-08-22 13:00:15,29.220000000000002,{}
1566502214656,2019-08-22 13:30:14,29.179999999999996,{}
1566504014172,2019-08-22 14:00:14,29.379999999999995,{}
1566505813945,2019-08-22 14:30:13,29.179999999999996,{}
1566507617222,2019-08-22 15:00:17,29.099999999999998,{}
1566509415572,2019-08-22 15:30:15,29.099999999999998,{}
1566511216141,2019-08-22 16:00:16,28.979999999999993,{}
1566513014785,2019-08-22 16:30:14,28.859999999999996,{}
1566514815089,2019-08-22 17:00:15,28.859999999999996,{}
1566516615392,2019-08-22 17:30:15,28.779999999999994,{}
1566518415112,2019-08-22 18:00:15,28.7,{}
1566520215135,2019-08-22 18:30:15,28.7,{}
1566522015061,2019-08-22 19:00:15,28.58,{}
1566523816029,2019-08-22 19:30:16,28.459999999999997,{}
1566525612737,2019-08-22 20:00:12,28.499999999999996,{}
1566527416106,2019-08-22 20:30:16,28.34,{}
1566529218307,2019-08-22 21:00:18,28.38,{}
1566531014725,2019-08-22 21:30:14,28.34,{}
1566532815583,2019-08-22 22:00:15,28.299999999999997,{}
1566534614038,2019-08-22 22:30:14,28.18,{}
1566536415495,2019-08-22 23:00:15,28.139999999999997,{}
1566538213106,2019-08-22 23:30:13,28.059999999999995,{}
1566540016027,2019-08-23 00:00:16,28.02,{}
1566540045602,2019-08-23 00:00:45,28.02,{}
1566541817496,2019-08-23 00:30:17,28.459999999999997,{}
1566545416215,2019-08-23 01:30:16,30.179999999999996,{}
1566545446071,2019-08-23 01:30:46,30.179999999999996,{}
1566547214615,2019-08-23 02:00:14,30.299999999999994,{}
1566549013859,2019-08-23 02:30:13,30.379999999999995,{}
1566550816583,2019-08-23 03:00:16,30.499999999999993,{}
1566552615278,2019-08-23 03:30:15,30.42,{}
1566554415623,2019-08-23 04:00:15,30.379999999999995,{}
1566556215351,2019-08-23 04:30:15,30.42,{}
1566558016183,2019-08-23 05:00:16,30.379999999999995,{}
1566559815384,2019-08-23 05:30:15,30.379999999999995,{}
1566561615514,2019-08-23 06:00:15,30.42,{}
1566563416762,2019-08-23 06:30:16,30.259999999999998,{}
1566565212967,2019-08-23 07:00:12,30.34,{}
1566567015707,2019-08-23 07:30:15,30.54,{}
1566568813530,2019-08-23 08:00:13,30.579999999999995,{}
1566570615354,2019-08-23 08:30:15,30.54,{}
1566572415991,2019-08-23 09:00:15,30.579999999999995,{}
1566574215944,2019-08-23 09:30:15,30.579999999999995,{}
1566576014852,2019-08-23 10:00:14,30.659999999999997,{}
1566577814793,2019-08-23 10:30:14,30.699999999999996,{}
1566579616419,2019-08-23 11:00:16,30.740000000000002,{}
1566581414261,2019-08-23 11:30:14,30.699999999999996,{}
1566583214625,2019-08-23 12:00:14,30.740000000000002,{}
1566585014565,2019-08-23 12:30:14,30.699999999999996,{}
1566586813640,2019-08-23 13:00:13,30.699999999999996,{}
1566588616197,2019-08-23 13:30:16,30.620000000000005,{}
1566590414545,2019-08-23 14:00:14,30.620000000000005,{}
1566592216692,2019-08-23 14:30:16,30.620000000000005,{}
1566594014504,2019-08-23 15:00:14,30.54,{}
1566595814120,2019-08-23 15:30:14,30.459999999999997,{}
1566597616530,2019-08-23 16:00:16,30.259999999999998,{}
1566599413837,2019-08-23 16:30:13,30.220000000000002,{}
1566601216729,2019-08-23 17:00:16,30.14,{}
1566603012456,2019-08-23 17:30:12,30.020000000000003,{}
1566606614612,2019-08-23 18:30:14,29.779999999999994,{}
1566608414063,2019-08-23 19:00:14,29.659999999999997,{}
1566610215589,2019-08-23 19:30:15,29.659999999999997,{}
1566612013637,2019-08-23 20:00:13,29.5,{}
1566613816206,2019-08-23 20:30:16,29.54,{}
1566615613616,2019-08-23 21:00:13,29.34,{}
1566617414695,2019-08-23 21:30:14,29.299999999999997,{}
1566619215725,2019-08-23 22:00:15,29.259999999999998,{}
1566621015078,2019-08-23 22:30:15,29.259999999999998,{}
1566622816953,2019-08-23 23:00:16,29.179999999999996,{}
1566624614309,2019-08-23 23:30:14,29.179999999999996,{}
1566630016475,2019-08-24 01:00:16,29.5,{}
1566631816106,2019-08-24 01:30:16,29.579999999999995,{}
1566633615188,2019-08-24 02:00:15,29.659999999999997,{}
1566635415464,2019-08-24 02:30:15,29.74,{}
1566637215231,2019-08-24 03:00:15,29.74,{}
1566639015928,2019-08-24 03:30:15,29.82,{}
1566640817245,2019-08-24 04:00:17,29.779999999999994,{}
1566642615325,2019-08-24 04:30:15,29.779999999999994,{}
1566644416427,2019-08-24 05:00:16,29.82,{}
1566646214621,2019-08-24 05:30:14,29.779999999999994,{}
1566648015376,2019-08-24 06:00:15,29.779999999999994,{}
1566649813991,2019-08-24 06:30:13,29.7,{}
1566651614226,2019-08-24 07:00:14,29.779999999999994,{}
1566653416291,2019-08-24 07:30:16,29.74,{}
1566655216075,2019-08-24 08:00:16,29.659999999999997,{}
1566657015688,2019-08-24 08:30:15,29.7,{}
1566660615382,2019-08-24 09:30:15,29.74,{}
1566662414133,2019-08-24 10:00:14,29.82,{}
1566664214811,2019-08-24 10:30:14,30.020000000000003,{}
1566666014880,2019-08-24 11:00:14,30.020000000000003,{}
1566667815320,2019-08-24 11:30:15,30.020000000000003,{}
1566669615558,2019-08-24 12:00:15,30.06,{}
1566671415356,2019-08-24 12:30:15,30.06,{}
1566673214570,2019-08-24 13:00:14,30.06,{}
1566675016613,2019-08-24 13:30:16,29.979999999999997,{}
1566676814513,2019-08-24 14:00:14,30.020000000000003,{}
1566678616143,2019-08-24 14:30:16,29.94,{}
1566680414699,2019-08-24 15:00:14,29.94,{}
1566682215660,2019-08-24 15:30:15,29.82,{}
1566684013038,2019-08-24 16:00:13,29.779999999999994,{}
1566685813677,2019-08-24 16:30:13,29.62,{}
1566687614837,2019-08-24 17:00:14,29.54,{}
1566689414345,2019-08-24 17:30:14,29.379999999999995,{}
1566691215503,2019-08-24 18:00:15,29.34,{}
1566693013866,2019-08-24 18:30:13,29.34,{}
1566694814092,2019-08-24 19:00:14,29.34,{}
1566696614788,2019-08-24 19:30:14,29.220000000000002,{}
1566698413170,2019-08-24 20:00:13,29.099999999999998,{}
1566700215212,2019-08-24 20:30:15,29.14,{}
1566702015128,2019-08-24 21:00:15,29.020000000000003,{}
1566703815058,2019-08-24 21:30:15,28.939999999999998,{}
1566705613647,2019-08-24 22:00:13,28.9,{}
1566707414183,2019-08-24 22:30:14,28.939999999999998,{}
1566709215096,2019-08-24 23:00:15,28.859999999999996,{}
1566711014012,2019-08-24 23:30:14,28.74,{}
1566712817042,2019-08-25 00:00:17,28.82,{}
1566714614953,2019-08-25 00:30:14,28.82,{}
1566716414609,2019-08-25 01:00:14,28.9,{}
1566718214023,2019-08-25 01:30:14,29.059999999999995,{}
1566720014745,2019-08-25 02:00:14,29.220000000000002,{}
1566721816263,2019-08-25 02:30:16,29.299999999999997,{}
1566723614069,2019-08-25 03:00:14,29.42,{}
1566725416511,2019-08-25 03:30:16,29.42,{}
1566727213960,2019-08-25 04:00:13,29.42,{}
1566729012856,2019-08-25 04:30:12,29.579999999999995,{}
1566730814869,2019-08-25 05:00:14,29.54,{}
1566732615522,2019-08-25 05:30:15,29.5,{}
1566734415723,2019-08-25 06:00:15,29.42,{}
1566736213934,2019-08-25 06:30:13,29.54,{}
1566738014944,2019-08-25 07:00:14,29.579999999999995,{}
1566738044838,2019-08-25 07:00:44,29.579999999999995,{}
1566738075073,2019-08-25 07:01:15,29.579999999999995,{}
1566743416268,2019-08-25 08:30:16,29.459999999999997,{}
1566745213858,2019-08-25 09:00:13,29.54,{}
1566747015350,2019-08-25 09:30:15,29.579999999999995,{}
1566747045228,2019-08-25 09:30:45,29.579999999999995,{}
